Date,SITE NAME,STATE,DAILY_AQI_VALUE,SITE_LATITUDE,SITE_LONGITUDE
5/15/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
5/16/2016,El Paso Chamizal,Texas,1,31.765685,-106.455227
5/17/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
5/18/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
5/19/2016,El Paso Chamizal,Texas,5,31.765685,-106.455227
5/20/2016,El Paso Chamizal,Texas,5,31.765685,-106.455227
5/21/2016,El Paso Chamizal,Texas,5,31.765685,-106.455227
5/22/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
5/23/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
5/24/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
5/25/2016,El Paso Chamizal,Texas,1,31.765685,-106.455227
5/26/2016,El Paso Chamizal,Texas,1,31.765685,-106.455227
5/27/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
5/28/2016,El Paso Chamizal,Texas,7,31.765685,-106.455227
5/29/2016,El Paso Chamizal,Texas,5,31.765685,-106.455227
5/30/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
5/31/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
6/1/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
6/2/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
6/3/2016,El Paso Chamizal,Texas,5,31.765685,-106.455227
6/4/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
6/5/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
6/6/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
6/7/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
6/8/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
6/9/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
6/10/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
6/11/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
6/12/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
8/10/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/11/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/12/2016,El Paso Chamizal,Texas,1,31.765685,-106.455227
8/13/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/14/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/15/2016,El Paso Chamizal,Texas,5,31.765685,-106.455227
8/16/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
8/17/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/18/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
8/19/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/20/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/21/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/23/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/25/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
8/26/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/27/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/28/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/29/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/30/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
8/31/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
9/1/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
9/2/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
9/3/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
9/4/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
9/5/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
9/6/2016,El Paso Chamizal,Texas,5,31.765685,-106.455227
9/7/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
9/8/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
9/9/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
9/10/2016,El Paso Chamizal,Texas,5,31.765685,-106.455227
9/11/2016,El Paso Chamizal,Texas,7,31.765685,-106.455227
9/12/2016,El Paso Chamizal,Texas,7,31.765685,-106.455227
9/13/2016,El Paso Chamizal,Texas,6,31.765685,-106.455227
9/14/2016,El Paso Chamizal,Texas,6,31.765685,-106.455227
9/15/2016,El Paso Chamizal,Texas,5,31.765685,-106.455227
9/16/2016,El Paso Chamizal,Texas,5,31.765685,-106.455227
9/17/2016,El Paso Chamizal,Texas,7,31.765685,-106.455227
9/18/2016,El Paso Chamizal,Texas,9,31.765685,-106.455227
9/19/2016,El Paso Chamizal,Texas,13,31.765685,-106.455227
9/20/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
9/21/2016,El Paso Chamizal,Texas,5,31.765685,-106.455227
9/22/2016,El Paso Chamizal,Texas,5,31.765685,-106.455227
9/23/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
9/24/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
9/25/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
9/26/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
9/27/2016,El Paso Chamizal,Texas,8,31.765685,-106.455227
9/28/2016,El Paso Chamizal,Texas,9,31.765685,-106.455227
9/29/2016,El Paso Chamizal,Texas,3,31.765685,-106.455227
9/30/2016,El Paso Chamizal,Texas,6,31.765685,-106.455227
10/1/2016,El Paso Chamizal,Texas,6,31.765685,-106.455227
10/2/2016,El Paso Chamizal,Texas,8,31.765685,-106.455227
10/3/2016,El Paso Chamizal,Texas,8,31.765685,-106.455227
10/4/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
10/5/2016,El Paso Chamizal,Texas,9,31.765685,-106.455227
10/6/2016,El Paso Chamizal,Texas,10,31.765685,-106.455227
10/7/2016,El Paso Chamizal,Texas,6,31.765685,-106.455227
10/8/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
10/9/2016,El Paso Chamizal,Texas,2,31.765685,-106.455227
10/10/2016,El Paso Chamizal,Texas,5,31.765685,-106.455227
10/12/2016,El Paso Chamizal,Texas,9,31.765685,-106.455227
10/13/2016,El Paso Chamizal,Texas,8,31.765685,-106.455227
10/14/2016,El Paso Chamizal,Texas,10,31.765685,-106.455227
10/15/2016,El Paso Chamizal,Texas,13,31.765685,-106.455227
10/16/2016,El Paso Chamizal,Texas,10,31.765685,-106.455227
10/17/2016,El Paso Chamizal,Texas,9,31.765685,-106.455227
10/18/2016,El Paso Chamizal,Texas,8,31.765685,-106.455227
10/19/2016,El Paso Chamizal,Texas,8,31.765685,-106.455227
10/20/2016,El Paso Chamizal,Texas,6,31.765685,-106.455227
10/21/2016,El Paso Chamizal,Texas,7,31.765685,-106.455227
10/22/2016,El Paso Chamizal,Texas,14,31.765685,-106.455227
10/23/2016,El Paso Chamizal,Texas,19,31.765685,-106.455227
1/1/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
1/2/2016,Ascarate Park SE,Texas,8,31.746775,-106.402806
1/3/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
1/4/2016,Ascarate Park SE,Texas,8,31.746775,-106.402806
1/5/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
1/6/2016,Ascarate Park SE,Texas,8,31.746775,-106.402806
1/7/2016,Ascarate Park SE,Texas,11,31.746775,-106.402806
1/8/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
1/9/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
1/10/2016,Ascarate Park SE,Texas,8,31.746775,-106.402806
1/11/2016,Ascarate Park SE,Texas,15,31.746775,-106.402806
1/12/2016,Ascarate Park SE,Texas,20,31.746775,-106.402806
1/13/2016,Ascarate Park SE,Texas,24,31.746775,-106.402806
1/14/2016,Ascarate Park SE,Texas,14,31.746775,-106.402806
1/15/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
1/16/2016,Ascarate Park SE,Texas,20,31.746775,-106.402806
1/17/2016,Ascarate Park SE,Texas,20,31.746775,-106.402806
1/18/2016,Ascarate Park SE,Texas,15,31.746775,-106.402806
1/19/2016,Ascarate Park SE,Texas,15,31.746775,-106.402806
1/20/2016,Ascarate Park SE,Texas,9,31.746775,-106.402806
1/21/2016,Ascarate Park SE,Texas,14,31.746775,-106.402806
1/22/2016,Ascarate Park SE,Texas,17,31.746775,-106.402806
1/23/2016,Ascarate Park SE,Texas,22,31.746775,-106.402806
1/24/2016,Ascarate Park SE,Texas,18,31.746775,-106.402806
1/25/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
1/26/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
1/27/2016,Ascarate Park SE,Texas,11,31.746775,-106.402806
1/28/2016,Ascarate Park SE,Texas,17,31.746775,-106.402806
1/29/2016,Ascarate Park SE,Texas,17,31.746775,-106.402806
1/30/2016,Ascarate Park SE,Texas,17,31.746775,-106.402806
1/31/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
2/1/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
2/2/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
2/3/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
2/4/2016,Ascarate Park SE,Texas,8,31.746775,-106.402806
2/5/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
2/6/2016,Ascarate Park SE,Texas,19,31.746775,-106.402806
2/7/2016,Ascarate Park SE,Texas,20,31.746775,-106.402806
2/8/2016,Ascarate Park SE,Texas,9,31.746775,-106.402806
2/9/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
2/10/2016,Ascarate Park SE,Texas,26,31.746775,-106.402806
2/11/2016,Ascarate Park SE,Texas,27,31.746775,-106.402806
2/12/2016,Ascarate Park SE,Texas,19,31.746775,-106.402806
2/13/2016,Ascarate Park SE,Texas,20,31.746775,-106.402806
2/14/2016,Ascarate Park SE,Texas,18,31.746775,-106.402806
2/15/2016,Ascarate Park SE,Texas,13,31.746775,-106.402806
2/16/2016,Ascarate Park SE,Texas,13,31.746775,-106.402806
2/17/2016,Ascarate Park SE,Texas,15,31.746775,-106.402806
2/18/2016,Ascarate Park SE,Texas,14,31.746775,-106.402806
2/19/2016,Ascarate Park SE,Texas,15,31.746775,-106.402806
2/20/2016,Ascarate Park SE,Texas,16,31.746775,-106.402806
2/21/2016,Ascarate Park SE,Texas,18,31.746775,-106.402806
2/22/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
2/23/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
2/24/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
2/25/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
2/26/2016,Ascarate Park SE,Texas,8,31.746775,-106.402806
2/27/2016,Ascarate Park SE,Texas,13,31.746775,-106.402806
2/28/2016,Ascarate Park SE,Texas,15,31.746775,-106.402806
2/29/2016,Ascarate Park SE,Texas,16,31.746775,-106.402806
3/1/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
3/2/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
3/3/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
3/4/2016,Ascarate Park SE,Texas,18,31.746775,-106.402806
3/5/2016,Ascarate Park SE,Texas,19,31.746775,-106.402806
3/6/2016,Ascarate Park SE,Texas,18,31.746775,-106.402806
3/7/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
3/8/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
3/9/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
3/10/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
3/11/2016,Ascarate Park SE,Texas,13,31.746775,-106.402806
3/12/2016,Ascarate Park SE,Texas,13,31.746775,-106.402806
3/13/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
3/14/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
3/15/2016,Ascarate Park SE,Texas,8,31.746775,-106.402806
3/16/2016,Ascarate Park SE,Texas,14,31.746775,-106.402806
3/17/2016,Ascarate Park SE,Texas,15,31.746775,-106.402806
3/18/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
3/19/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
3/20/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
3/21/2016,Ascarate Park SE,Texas,9,31.746775,-106.402806
3/22/2016,Ascarate Park SE,Texas,9,31.746775,-106.402806
3/23/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
3/24/2016,Ascarate Park SE,Texas,9,31.746775,-106.402806
3/25/2016,Ascarate Park SE,Texas,9,31.746775,-106.402806
3/26/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
3/27/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
3/28/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
3/29/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
3/30/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
3/31/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
4/1/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
4/2/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
4/3/2016,Ascarate Park SE,Texas,11,31.746775,-106.402806
4/4/2016,Ascarate Park SE,Texas,13,31.746775,-106.402806
4/5/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
4/6/2016,Ascarate Park SE,Texas,11,31.746775,-106.402806
4/7/2016,Ascarate Park SE,Texas,11,31.746775,-106.402806
4/8/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
4/9/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
4/10/2016,Ascarate Park SE,Texas,8,31.746775,-106.402806
4/11/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
4/12/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
4/13/2016,Ascarate Park SE,Texas,8,31.746775,-106.402806
4/14/2016,Ascarate Park SE,Texas,11,31.746775,-106.402806
4/15/2016,Ascarate Park SE,Texas,11,31.746775,-106.402806
4/16/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
4/17/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
4/18/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
4/19/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
4/20/2016,Ascarate Park SE,Texas,8,31.746775,-106.402806
4/21/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
4/22/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
4/23/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
4/24/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
4/25/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
4/26/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
4/27/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
4/28/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
4/29/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
4/30/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
5/1/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
5/2/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
5/3/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
5/4/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
5/5/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
5/6/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
5/7/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
5/8/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
5/9/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
5/10/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
5/11/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
5/12/2016,Ascarate Park SE,Texas,13,31.746775,-106.402806
5/13/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
5/14/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
5/15/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
5/18/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
5/19/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
5/20/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
5/21/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
5/22/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
5/23/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
5/24/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
5/25/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
5/26/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
5/27/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
5/28/2016,Ascarate Park SE,Texas,8,31.746775,-106.402806
5/29/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
5/30/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
5/31/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
6/1/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
6/2/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
6/3/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
6/4/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
6/5/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
6/6/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
6/7/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
6/8/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
6/9/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
6/10/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
6/11/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
6/12/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
6/13/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
6/14/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
6/15/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
6/16/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
6/17/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
6/18/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
6/19/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
6/20/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
6/21/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
6/22/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
6/23/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
6/24/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
6/25/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
6/26/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
6/27/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
6/28/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
6/29/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
7/1/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/2/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/3/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/4/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/5/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/6/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
7/7/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
7/8/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/9/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/10/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/11/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/12/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/13/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
7/14/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
7/15/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
7/16/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
7/17/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/18/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/20/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
7/21/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
7/22/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/23/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
7/24/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
7/25/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
7/26/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
7/27/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/28/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/29/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
7/30/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
7/31/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
8/1/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
8/2/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
8/3/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
8/4/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
8/5/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
8/6/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
8/7/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
8/8/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
8/9/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
8/10/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
8/23/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
8/24/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
8/25/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
8/26/2016,Ascarate Park SE,Texas,1,31.746775,-106.402806
8/27/2016,Ascarate Park SE,Texas,1,31.746775,-106.402806
8/28/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
8/29/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
8/30/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
8/31/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
9/1/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
9/2/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
9/3/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
9/4/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
9/5/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
9/6/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
9/7/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
9/8/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
9/9/2016,Ascarate Park SE,Texas,9,31.746775,-106.402806
9/10/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
9/11/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
9/12/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
9/13/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
9/14/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
9/15/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
9/16/2016,Ascarate Park SE,Texas,9,31.746775,-106.402806
9/17/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
11/11/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
11/12/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
11/13/2016,Ascarate Park SE,Texas,11,31.746775,-106.402806
11/14/2016,Ascarate Park SE,Texas,22,31.746775,-106.402806
11/16/2016,Ascarate Park SE,Texas,17,31.746775,-106.402806
11/17/2016,Ascarate Park SE,Texas,17,31.746775,-106.402806
11/18/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
11/19/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
11/20/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
11/21/2016,Ascarate Park SE,Texas,11,31.746775,-106.402806
11/22/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
11/23/2016,Ascarate Park SE,Texas,9,31.746775,-106.402806
11/24/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
11/25/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
11/26/2016,Ascarate Park SE,Texas,7,31.746775,-106.402806
11/27/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
11/28/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
11/29/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
11/30/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
12/1/2016,Ascarate Park SE,Texas,14,31.746775,-106.402806
12/2/2016,Ascarate Park SE,Texas,14,31.746775,-106.402806
12/3/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
12/4/2016,Ascarate Park SE,Texas,9,31.746775,-106.402806
12/5/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
12/6/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
12/7/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
12/8/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
12/9/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
12/10/2016,Ascarate Park SE,Texas,15,31.746775,-106.402806
12/11/2016,Ascarate Park SE,Texas,14,31.746775,-106.402806
12/12/2016,Ascarate Park SE,Texas,9,31.746775,-106.402806
12/13/2016,Ascarate Park SE,Texas,11,31.746775,-106.402806
12/14/2016,Ascarate Park SE,Texas,11,31.746775,-106.402806
12/15/2016,Ascarate Park SE,Texas,14,31.746775,-106.402806
12/16/2016,Ascarate Park SE,Texas,14,31.746775,-106.402806
12/17/2016,Ascarate Park SE,Texas,2,31.746775,-106.402806
12/18/2016,Ascarate Park SE,Texas,3,31.746775,-106.402806
12/19/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
12/20/2016,Ascarate Park SE,Texas,27,31.746775,-106.402806
12/21/2016,Ascarate Park SE,Texas,28,31.746775,-106.402806
12/22/2016,Ascarate Park SE,Texas,6,31.746775,-106.402806
12/23/2016,Ascarate Park SE,Texas,23,31.746775,-106.402806
12/24/2016,Ascarate Park SE,Texas,24,31.746775,-106.402806
12/25/2016,Ascarate Park SE,Texas,5,31.746775,-106.402806
12/26/2016,Ascarate Park SE,Texas,14,31.746775,-106.402806
12/27/2016,Ascarate Park SE,Texas,16,31.746775,-106.402806
12/28/2016,Ascarate Park SE,Texas,13,31.746775,-106.402806
12/29/2016,Ascarate Park SE,Texas,13,31.746775,-106.402806
12/30/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
12/31/2016,Ascarate Park SE,Texas,10,31.746775,-106.402806
1/1/2016,Ojo De Agua,Texas,1,31.86247,-106.5473
1/2/2016,Ojo De Agua,Texas,2,31.86247,-106.5473
